label,youtube_id,time_start,time_end,split,is_cc
tobogganing,wHhD5FTuCYQ,2,12,train,0
tobogganing,Wi06iNptQzA,7,17,train,0
tobogganing,wI4kA9RjNP8,0,10,train,0
tobogganing,Wj7la3HuAhY,13,23,train,0
tobogganing,wKNXmH8lYyc,1,11,train,0
tobogganing,WL02p7rYJ3o,20,30,train,0
tobogganing,WRWItTqUhZQ,15,25,train,0
tobogganing,WV4tkj7BIrY,3,13,train,0
tobogganing,WVvizVdJsA8,2,12,train,0
tobogganing,wwBVJfQIzTA,14,24,train,0
tobogganing,Wy-Lax8KhFM,2,12,train,0
tobogganing,wz_YSgznqG8,15,25,train,0
tobogganing,X6jb8hBc7b4,21,31,train,0
tobogganing,XCab3VYSSzE,3,13,train,0
tobogganing,xDdm-YrzqXE,13,23,train,0
tobogganing,Xe4Vv1WbgMU,31,41,train,0
tobogganing,XJugr6qXJC8,4,14,train,0
tobogganing,xRgDMxa1_9o,12,22,train,0
tobogganing,xWZ783B8460,58,68,train,0
tobogganing,y4bCur6ZBHk,9,19,train,0
tobogganing,ycvgMe6J-t8,0,10,train,0
tobogganing,yDKsAvxtrno,96,106,train,0
tobogganing,YeNRUzRlBMk,14,24,train,0
tobogganing,YIjLkQ3s3eE,60,70,train,0
tobogganing,YK-pSUoSqAU,5,15,train,0
tobogganing,yohY2f0bDIk,155,165,train,0
tobogganing,YS4PvTes8us,2,12,train,0
tobogganing,ySg4KhuLoAw,13,23,train,0
tobogganing,ysmK4Wyi5Js,22,32,train,0
tobogganing,Yu1sBMk2fi0,2,12,train,0
tobogganing,Yu9e_4GM8xo,3,13,train,0
tobogganing,yXUTaq51ZBs,2,12,train,0
tobogganing,YzxbxTS-pAs,17,27,train,0
tobogganing,Z5-WblgESWQ,1,11,train,0
tobogganing,z5QZy2s5wmw,45,55,train,0
tobogganing,Z8BfuJmUGq4,1,11,train,0
tobogganing,ZA7piGu-O5o,2,12,train,0
tobogganing,Zk92jHr2Yks,58,68,train,0
tobogganing,ZqPbwdrGr9c,0,10,train,0
tobogganing,zv1ZstmRupo,14,24,train,0
tobogganing,zW-hpBth-RI,48,58,train,0
tobogganing,ZXgCrFtmY_4,6,16,train,0
tobogganing,ZzmM-xUeUAc,0,10,train,0
tobogganing,_Nc_ilrqu48,0,10,train,0
tobogganing,_o7scRi_sGg,4,14,train,0
tobogganing,_QTGf5Soe50,30,40,train,0
trapezing,-0MVWb7nJLY,8,18,train,0
trapezing,-7d0JdV6zoU,158,168,train,0
trapezing,-fd8aiIEEFc,79,89,train,0
trapezing,-Nc8VcaZEMQ,0,10,train,0
trapezing,-R26V4bMU8A,27,37,train,0
trapezing,0Ue-EQV0xVE,2,12,train,0
trapezing,17mH-N12spg,13,23,train,0
trapezing,1Ah0ju1XlDs,2,12,train,0
trapezing,1ArLpD2gXno,5,15,train,0
trapezing,1ohqs1wTPp8,256,266,train,0
trapezing,1OPOBTaYgYM,19,29,train,0
trapezing,1qbSVIvGLK8,65,75,train,0
trapezing,1YgqZ0OEmXo,122,132,train,0
trapezing,20O6cRXL0Dc,9,19,train,0
trapezing,22BP7S69FGU,73,83,train,0
trapezing,2CCHdJDH-Ss,120,130,train,0
trapezing,2FQnumC8Cnk,2,12,train,0
trapezing,2j02PxiMDeQ,165,175,train,0
trapezing,2s6rVTbUbh8,27,37,train,0
trapezing,2ZugkOKu68Q,46,56,train,0
trapezing,3CaIWUQZGtc,24,34,train,0
trapezing,3h0rIJJmSF4,78,88,train,0
trapezing,3hIqoKeZM80,79,89,train,0
trapezing,3Wm53D-nwMc,2,12,train,1
trapezing,3xJoX69n2hU,21,31,train,0
trapezing,48-Ys2IEYcA,5,15,train,0
trapezing,4FoaX6Deh8M,129,139,train,0
trapezing,4M5YvzKOxzk,50,60,train,0
trapezing,4M8gjGOgtO4,10,20,train,0
trapezing,4o1BVnfSrBg,1,11,train,0
trapezing,4YNooRzHgZI,14,24,train,0
trapezing,4YU1cUJbVpo,10,20,train,0
trapezing,5bNzJX1cnak,18,28,train,0
trapezing,5fjQqgCSXlE,23,33,train,0
trapezing,5I1Cd2ZpM1c,44,54,train,0
trapezing,5Jwv8KvfvQg,49,59,train,0
trapezing,5JyByRv2MsM,27,37,train,0
trapezing,5nQifoVj0xk,33,43,train,0
trapezing,5rUG3RENerU,9,19,train,0
trapezing,5unQcrkNswM,48,58,train,0
trapezing,5Y0hTIKcT9Y,2,12,train,0
trapezing,6A6JCF10U3g,26,36,train,0
trapezing,6bhGxNMAB54,0,10,train,0
trapezing,6bXr-fHFu5k,0,10,train,0
trapezing,6fqNvLAmWF8,22,32,train,0
trapezing,6p5Jn_6LcZg,19,29,train,0
trapezing,6ROcg56ekfk,19,29,train,0
trapezing,6RXh0oyXHyE,41,51,train,0
trapezing,6Wcxg3Z_jGY,2,12,train,0
trapezing,75QwGmQ8Rs0,1,11,train,0
trapezing,7WXtNyK7Qc8,182,192,train,0
trapezing,8fQvr0WMePk,96,106,train,0
trapezing,8g-J5X6DseQ,4,14,train,0
trapezing,8IN4Y_GbeLI,19,29,train,0
trapezing,8SD1JDGRMTo,1,11,train,0
trapezing,8v-SM2ZZD5Q,57,67,train,0
trapezing,8wG8HmHQlLU,8,18,train,0
trapezing,9CoZKhnUfWw,169,179,train,0
trapezing,9Gt4teqbejQ,2,12,train,0
trapezing,9JE7lFHa5QY,22,32,train,0
trapezing,9oxGD_kYHng,21,31,train,0
trapezing,9X1RYPrgea8,162,172,train,0
trapezing,AjxspFDDmzg,45,55,train,0
trapezing,aw9ZpTLxWLA,1,11,train,0
trapezing,axCujXA2zBU,162,172,train,0
trapezing,AY7HZnyU8ps,160,170,train,0
trapezing,AYvrkRLgynQ,61,71,train,0
trapezing,AZPu03aVVLM,41,51,train,0
trapezing,BiBUtnMBrmY,109,119,train,0
trapezing,BnV32wRDlG8,16,26,train,0
trapezing,BSW9pXSdaCk,91,101,train,0
trapezing,bt-SsCpz1JU,9,19,train,0
trapezing,buDSSCw82ck,149,159,train,0
trapezing,Bv81gczoBqk,35,45,train,0
trapezing,BwRtqk4ZnrE,210,220,train,0
trapezing,BzyQpmsUqU8,29,39,train,0
trapezing,c1zEfUySTuw,20,30,train,0
trapezing,c3UBSAs0XwQ,3,13,train,0
trapezing,C4Fg8ILWfk4,136,146,train,0
trapezing,C4n8N0HmHy4,168,178,train,0
trapezing,cEAmdBsxyCY,171,181,train,0
trapezing,cPMVwiRCuJo,8,18,train,0
trapezing,cPR-E4ttDQ0,143,153,train,0
trapezing,cUinxXnOE84,1,11,train,0
trapezing,CwgKTJY0JZU,5,15,train,0
trapezing,d54_dQQHHZY,27,37,train,0
trapezing,D6jCzAmt_ac,8,18,train,0
trapezing,deI6NqR8htQ,5,15,train,0
trapezing,dlHtmGQZoyo,102,112,train,0
trapezing,DLSj9r4U7sg,4,14,train,0
trapezing,DLSodiEStwQ,42,52,train,0
trapezing,Dm718Ltyt2Q,1,11,train,0
trapezing,DMKte_Jju0w,20,30,train,0
trapezing,dpsrf8gpr_0,20,30,train,0
trapezing,dQk4K49R04k,96,106,train,0
trapezing,dS8dc9cwQxY,0,10,train,0
trapezing,DtT4O6M4s1g,174,184,train,0
trapezing,DwraO9ywqVg,5,15,train,0
trapezing,eckMqsSiCj8,78,88,train,0
trapezing,ecPKEELRbKk,17,27,train,0
trapezing,ehAutfTnaZ0,17,27,train,0
trapezing,ehiUdH-GKYg,6,16,train,0
trapezing,Ei3-OmRgw60,113,123,train,0
trapezing,Eib9VOquKas,2,12,train,0
trapezing,EitMrGkVX4M,175,185,train,0
trapezing,EJHhlRS0Kss,109,119,train,0
trapezing,EKAYii2Sirs,65,75,train,0
trapezing,EKNS0kdf6T8,0,10,train,0
trapezing,em9BtKdDN1g,162,172,train,0
trapezing,EmuWvwrs8Ok,48,58,train,0
trapezing,EQDMtlh3LdQ,0,10,train,0
trapezing,ERFj0794myo,5,15,train,0
trapezing,EVfRod7Yx7Q,82,92,train,0
trapezing,ex056IU9ww8,2,12,train,0
trapezing,ex6EwdHhTBI,86,96,train,0
trapezing,exf6heLC_cU,10,20,train,0
trapezing,e_4JaYPvMhg,38,48,train,0
trapezing,f2w6765mZns,16,26,train,0
trapezing,fARmkNSCtBg,88,98,train,0
trapezing,FDcyBUzZUMI,17,27,train,0
trapezing,FR8jPX3dVM8,19,29,train,0
trapezing,FStHstiIThw,12,22,train,0
trapezing,FTYy9PWicug,10,20,train,0
trapezing,FvGERRoV48Y,6,16,train,0
trapezing,FvgVndsdRbQ,17,27,train,0
trapezing,fZxjG07QQZ8,40,50,train,0
trapezing,g0O7cKQjR-E,217,227,train,0
trapezing,G1gWmJ2XZ_o,4,14,train,0
trapezing,gBzWvtzqTvI,1,11,train,0
trapezing,gEzkF26v3Xc,3,13,train,0
trapezing,gf2cwRB_cKI,1,11,train,0
trapezing,GFLWpM45DJo,78,88,train,0
trapezing,GhgrG7p-aHM,20,30,train,0
trapezing,glhqxAFWIf4,128,138,train,0
trapezing,GPDdf_smrlM,3,13,train,0
trapezing,GpeQzuXnF9c,101,111,train,0
trapezing,GPtTyUt5-K8,20,30,train,0
trapezing,grA7QXJz_JY,4,14,train,0
trapezing,gs4VgdHgefM,107,117,train,0
trapezing,gsKgTupS-7w,11,21,train,0
trapezing,gsM8ogSXItk,66,76,train,0
trapezing,HAyT_LCJtcw,156,166,train,0
trapezing,HbbKdMlCulo,40,50,train,0
trapezing,HBhNng5ziQA,208,218,train,0
trapezing,hfnzp2RtVfU,15,25,train,0
trapezing,HM8MKY8Pr8Y,19,29,train,0
trapezing,hqGLXQM3hfc,245,255,train,0
trapezing,HU2-YoyLI3I,23,33,train,0
trapezing,HVuiAhfERj0,194,204,train,0
trapezing,HWGPwNrJuTs,75,85,train,0
trapezing,HxXf3fvXvk0,0,10,train,0
trapezing,i-PWcgHdV0Q,28,38,train,0
trapezing,i9sxN0vH4L8,13,23,train,0
trapezing,ibk51wjy6Qs,9,19,train,0
trapezing,icT3gwisLPc,10,20,train,0
trapezing,idN0a40RezM,35,45,train,0
trapezing,idRiyNogFl0,182,192,train,0
trapezing,idzw9MVYX2c,262,272,train,0
trapezing,IgFWYj0XPTQ,0,10,train,0
trapezing,ijdPDqZFc6I,8,18,train,0
trapezing,ikcOReuvtTI,29,39,train,0
trapezing,iklSlpfmbmI,57,67,train,0
trapezing,ikXebgG_seY,36,46,train,0
trapezing,iMR9lPkPqMs,4,14,train,0
trapezing,iVCX1S73pt0,29,39,train,0
trapezing,IX7xLi01qVc,155,165,train,0
trapezing,IXgzY7WqTHI,10,20,train,0
trapezing,IYBwGRMOCMc,23,33,train,0
trapezing,J2hmqsp07bE,32,42,train,0
trapezing,J3GQCgWhU3w,2,12,train,0
trapezing,j4YMQbygS_c,167,177,train,0
trapezing,J5cgq_l-axg,3,13,train,0
trapezing,j5jaY_1nIZw,25,35,train,0
trapezing,J5Q401mGYbM,20,30,train,0
trapezing,j5x0TM8nlq4,67,77,train,0
trapezing,j7gjU6v6egM,120,130,train,0
trapezing,j7_sqG1VbNc,6,16,train,0
trapezing,jA_VW3d3oag,3,13,train,0
trapezing,jBEeobcE7-U,5,15,train,0
trapezing,JDvv-VpUiqE,131,141,train,0
trapezing,JDwt1DAISXA,17,27,train,0
trapezing,JDyc3qCZc7s,46,56,train,0
trapezing,je6IOO6Ey4Y,8,18,train,0
trapezing,JEgYKGfv-v4,56,66,train,0
trapezing,ji-_C5kI-XY,23,33,train,0
trapezing,JkajS8E5UsE,0,10,train,0
trapezing,JknAemnw46E,214,224,train,0
trapezing,jl7YKaHOVgI,226,236,train,0
trapezing,jl_NCoYDa54,55,65,train,0
trapezing,jmTT1WHNUNc,147,157,train,0
trapezing,Jp6pMehkftU,13,23,train,0
trapezing,jPdXovmK90w,1,11,train,0
trapezing,jpNfjDD6PM0,26,36,train,0
trapezing,jPxUbY8dXe8,31,41,train,0
trapezing,JQQ5DmL6JFk,5,15,train,0
trapezing,JqwLfgRV3Rc,1,11,train,0
trapezing,JtcmIdy0gWg,5,15,train,0
trapezing,Jtd9MUvLWxs,50,60,train,0
trapezing,JtdBVCE6DsE,1,11,train,0
trapezing,JzONwMHvq08,86,96,train,0
trapezing,kFz_yNydz2Y,209,219,train,0
trapezing,kGOQPDoAGz8,2,12,train,0
trapezing,kGTkc-ju-b8,0,10,train,0
trapezing,kIq0MFx2dbw,9,19,train,0
trapezing,koqEiZVDQfs,2,12,train,0
trapezing,KrcwyDxnroA,6,16,train,0
trapezing,kWBhfFq4zaQ,3,13,train,0
trapezing,kxLEjEZWEYU,21,31,train,0
trapezing,kyEzg-ISICc,18,28,train,0
trapezing,KYSXnNsUB-E,3,13,train,0
trapezing,K_-9j8Eb77U,111,121,train,0
trapezing,K_YXrs6Z-bw,9,19,train,0
trapezing,ldSwLh3iXn8,4,14,train,0
trapezing,lguUcmJvMng,44,54,train,0
trapezing,lJSQLvPmRn4,3,13,train,0
trapezing,llubkmFswhc,10,20,train,0
trapezing,lO3APnYAttg,4,14,train,0
trapezing,LSEVR9W1mys,72,82,train,0
trapezing,lsOsHasL6Wc,37,47,train,0
trapezing,m-dauIZR7oU,212,222,train,0
trapezing,m8zV68LmuPo,0,10,train,0
trapezing,M9BiuvmxQew,7,17,train,0
trapezing,MAJhsyTFcS4,1,11,train,0
trapezing,mbMMGaq4cA4,7,17,train,0
trapezing,Mh71yKuIK64,95,105,train,0
trapezing,mj7w44h93pE,4,14,train,0
trapezing,MOoXElL8Y6Y,217,227,train,0
trapezing,MQ5VOZQZ09w,253,263,train,0
trapezing,mxu4vKRLVeI,142,152,train,0
trapezing,MzoFuQULaDs,0,10,train,0
trapezing,nce1WDxhKUo,2,12,train,0
trapezing,nCrpl_nAAqs,0,10,train,0
trapezing,NelfDmC__0Q,19,29,train,0
trapezing,Nf1NED3T_bw,71,81,train,0
trapezing,Nff0AvdTWqg,37,47,train,0
trapezing,Ng1NZ20HsHc,54,64,train,0
trapezing,NghURAMPwBg,9,19,train,0
trapezing,NhGWdHZ5kz0,133,143,train,0
trapezing,nJ3NNMJRQ30,15,25,train,0
trapezing,nJCpo6KFynw,20,30,train,0
trapezing,nJvOaxS3BX4,124,134,train,0
trapezing,NkFa_X5AcRY,10,20,train,0
trapezing,nNqB158ba2M,23,33,train,0
trapezing,NpEzOb77738,78,88,train,0
trapezing,nZcwREcyYNA,2,12,train,0
trapezing,ObsiNi-2Tl0,196,206,train,0
trapezing,occYtJt4Zn4,1,11,train,0
trapezing,ochPwW5waAg,24,34,train,0
trapezing,OdAkwyxwOAo,65,75,train,0
trapezing,OdyxH_um0Wg,49,59,train,0
trapezing,oGfS5lV6pMY,60,70,train,0
trapezing,Oi_6cDxl-B4,6,16,train,0
trapezing,oj3VysuEPls,60,70,train,0
trapezing,okFAbj2cAYA,24,34,train,0
trapezing,omVKOqZlEHc,2,12,train,0
trapezing,otIRs1ikJk4,115,125,train,0
trapezing,P-UyteTdmhg,16,26,train,0
trapezing,P-vFwlXjkKo,235,245,train,0
trapezing,P3JFksuVKXY,135,145,train,0
trapezing,P3mr3PLdiqw,122,132,train,0
trapezing,p8wpTgyl98k,8,18,train,0
trapezing,P9XVzQnyD84,142,152,train,0
trapezing,pAVWy32F6zg,163,173,train,0
trapezing,PcdnPPf0i1Y,3,13,train,0
trapezing,PcP9l_5g9dE,6,16,train,0
trapezing,PJc9TyVMZrM,22,32,train,0
trapezing,POt5gHsb5pA,54,64,train,0
trapezing,PrcXs7eATtc,1,11,train,0
trapezing,pspQ2BpHma8,199,209,train,0
trapezing,PzpBZ882gCk,49,59,train,0
trapezing,Q-TXMrOXL1g,0,10,train,0
trapezing,QbygMw9YHOc,2,12,train,0
trapezing,QFY31e2b48w,4,14,train,0
trapezing,QL33eWNOAIc,24,34,train,0
trapezing,QnH2rML1SOQ,25,35,train,0
trapezing,Qo8OwW2TDe8,7,17,train,0
trapezing,Qpha7-wFIV0,33,43,train,0
trapezing,QtyfSZsXdIA,2,12,train,0
trapezing,r00tcUevilg,29,39,train,0
trapezing,r98OnAivEJo,248,258,train,0
trapezing,RbKpnjD2iVE,13,23,train,0
trapezing,rdhu6cIHbuI,15,25,train,0
trapezing,rdnxr8Dbkjw,0,10,train,0
trapezing,RFE_YfxgGTw,9,19,train,0
trapezing,RFRqo63w-PM,640,650,train,0
trapezing,rGl9IHvtwrk,0,10,train,0
trapezing,RH-xSdZwgN4,8,18,train,0
trapezing,RIMZvvqM5_M,7,17,train,0
trapezing,rNfH4O8SqO8,424,434,train,0
trapezing,rRwzoOqhgLI,25,35,train,0
trapezing,rSh3tDxdBS8,6,16,train,0
trapezing,RtWzcjtFMhs,13,23,train,0
trapezing,rtYSsl773N8,4,14,train,0
trapezing,rUFwgAmew1M,1,11,train,0
trapezing,RVhsAWWQq98,19,29,train,0
trapezing,RvPmVgfkeiQ,31,41,train,0
trapezing,RYU9UCl631g,22,32,train,0
trapezing,rZJZMO_Pr28,25,35,train,0
trapezing,rzXEqzthZos,231,241,train,0
trapezing,rzXqwp4EkGo,2,12,train,0
trapezing,s0a2v3MCXok,14,24,train,0
trapezing,s4HzB-kw47U,1,11,train,0
trapezing,S5D7GkzwlJQ,1,11,train,0
trapezing,S5wJkPjr9xs,30,40,train,0
trapezing,S6e3Vcd9DhI,51,61,train,0
trapezing,SbMRuV7bQSU,18,28,train,0
trapezing,sGDy8q44680,30,40,train,0
trapezing,SggdoqLpk_Y,3,13,train,0
trapezing,sk6DnmYEUOM,12,22,train,0
trapezing,SScBPqca_sc,63,73,train,0
trapezing,SSQGk5eKHK0,101,111,train,0
trapezing,SSqhAx1vPaw,30,40,train,0
trapezing,SSvySycAqec,4,14,train,0
trapezing,SYKxhw7kBow,20,30,train,0
trapezing,SYT-kZoSCdU,4,14,train,0
trapezing,SZbltEM78UI,24,34,train,0
trapezing,tHvIHzQSkxo,78,88,train,0
trapezing,TMK1wglIh34,16,26,train,0
trapezing,TztLbwnwuM0,4,14,train,0
trapezing,U58l9d7XQ5s,19,29,train,0
trapezing,U5iV3LOhRfQ,1,11,train,0
trapezing,u5rD6QzEf8o,11,21,train,0
trapezing,u6j8Y_dOFrc,14,24,train,0
trapezing,Uccb3WroOrI,2,12,train,0
trapezing,Uch0IwkcvJ8,20,30,train,0
trapezing,UclIdY_q6F0,54,64,train,0
trapezing,UcZVvtFc6ZE,106,116,train,0
trapezing,UhHZdMqHshI,58,68,train,0
trapezing,UjZrLtooLbc,3,13,train,0
trapezing,ukmDyOq3fpk,83,93,train,0
trapezing,UP_DTZSkuyg,274,284,train,0
trapezing,UvftehUsh9A,2,12,train,0
trapezing,UvqIshMVtIk,2,12,train,0
trapezing,U_hhbgRnV7c,52,62,train,0
trapezing,VIM-jT-AOqU,169,179,train,0
trapezing,ViuH-SHxpO4,77,87,train,0
trapezing,Vj_V18qqXZM,72,82,train,0
trapezing,VOSNTeDD2BI,81,91,train,0
trapezing,vr2V-HnrB-k,144,154,train,0
trapezing,vrpGPTv5CPw,46,56,train,0
trapezing,vsYQdkvWsdc,32,42,train,0
trapezing,VTQYgh_nSGQ,3,13,train,0
trapezing,VuL3kXH1mcE,1,11,train,0
trapezing,vVVDf-kATJA,78,88,train,0
trapezing,W2nIQz-Xvvg,3,13,train,0
trapezing,w5Id_AGRiZM,28,38,train,0
trapezing,we2oCq2O8Yk,117,127,train,0
trapezing,wFColr4ery4,14,24,train,0
trapezing,WFczSVh6QOk,79,89,train,0
trapezing,wfyBX_6ndDo,12,22,train,0
trapezing,WJzpO-s6yq8,14,24,train,0
trapezing,wLmnrOKAQ7I,2,12,train,0
trapezing,wmigdiQ-3eQ,1,11,train,0
trapezing,wmkWGnH8hos,36,46,train,0
trapezing,Wn3LqQYF4XI,10,20,train,0
trapezing,wnTpIbE_Flg,50,60,train,0
trapezing,wnUOzNOXVSU,43,53,train,0
trapezing,WocJIi5jQFw,0,10,train,0
trapezing,WokVVzXnShA,10,20,train,0
trapezing,WpB7g3LyL64,169,179,train,0
trapezing,wpLFFa1ciPs,11,21,train,0
trapezing,wS8zsEE_nvI,2,12,train,0
trapezing,X-8xs3LT96k,6,16,train,0
trapezing,x6ncufHS-vI,0,10,train,0
trapezing,XiSFdXn0Pwo,186,196,train,0
trapezing,XxgYjfx9B5g,104,114,train,0
trapezing,XYwtNs1lRzU,163,173,train,0
trapezing,X_xMS95ApSE,47,57,train,0
trapezing,Y2EcN47cq2E,72,82,train,0
trapezing,y629xLQlM8s,192,202,train,0
trapezing,Y7OMBgHSpJQ,97,107,train,0
trapezing,yaza0ixiiuU,115,125,train,0
trapezing,YbK1iP-grXA,26,36,train,0
trapezing,ybL799PPT-U,62,72,train,0
trapezing,Yf9WO6pfedg,13,23,train,0
trapezing,yhaVlAtia2U,2,12,train,0
trapezing,Yv15lRrbHZk,27,37,train,0
trapezing,Z1-3H_1UVV0,0,10,train,0
trapezing,Z1csipmVm84,17,27,train,0
trapezing,z3dubIUrgQo,14,24,train,0
trapezing,z3QRzx3Il6Q,12,22,train,0
trapezing,z6TJvjhTaNo,1,11,train,0
trapezing,zgr8Xk9ZwNw,2,12,train,0
trapezing,zR1-MXaLVHI,31,41,train,0
trapezing,Zr15MngIOk8,275,285,train,0
trapezing,zroFYxnUL0M,3,13,train,0
trapezing,ZS6l3XMLuso,31,41,train,0
trapezing,zSClITGxmPk,14,24,train,0
trapezing,ZTPA_yscAlk,214,224,train,0
trapezing,ZVBZtjqzg6c,82,92,train,0
trapezing,ZVKgl6oRh0o,128,138,train,0
trapezing,ZVKSSuOAbXY,200,210,train,0
trapezing,zWa0ZfaoVIE,46,56,train,0
trapezing,_5FnDEFsnXE,15,25,train,0
trapezing,_5Mn0vVFYos,5,15,train,0
trapezing,_6qmEb7DWro,168,178,train,0
trapezing,_KIUZWc7wqY,10,20,train,0
trapezing,_KprCFrhf6E,19,29,train,0
trapezing,_KZJvr16mhU,125,135,train,0
trapezing,_SWUe5-CRLE,155,165,train,0
trimming or shaving beard,-9C2gOJcDl8,13,23,train,0
trimming or shaving beard,-fbZVC9qtNA,229,239,train,0
trimming or shaving beard,-tVURizvnE8,132,142,train,0
trimming or shaving beard,-wxVB1R_AkU,1451,1461,train,0
trimming or shaving beard,-xvjnqnYNNE,3,13,train,0
trimming or shaving beard,-_Hhe9Sq9kk,155,165,train,0
trimming or shaving beard,01AWF8TdEb8,0,10,train,0
trimming or shaving beard,0pRUgpOjKik,18,28,train,0
trimming or shaving beard,0qHds4os81o,158,168,train,0
trimming or shaving beard,0WSvJ3m7U04,23,33,train,0
trimming or shaving beard,0zBwfkC6fNQ,41,51,train,0
trimming or shaving beard,177uoeIYe2I,146,156,train,0
trimming or shaving beard,1mfUyHlMqyo,7,17,train,0
trimming or shaving beard,1O54brn4RKI,291,301,train,0
trimming or shaving beard,1sgbC42uDDw,329,339,train,0
trimming or shaving beard,1tIVj8BbCp0,83,93,train,0
trimming or shaving beard,1v31Dys5q_w,131,141,train,0
trimming or shaving beard,1VBg21aaiKM,70,80,train,0
trimming or shaving beard,1ZB2gwIQfcA,134,144,train,0
trimming or shaving beard,2BsOIi15980,32,42,train,0
trimming or shaving beard,2BwPsLNe70A,4,14,train,0
trimming or shaving beard,2CKhIdYrMqU,738,748,train,0
trimming or shaving beard,2DxfRNtYJ0k,891,901,train,0
trimming or shaving beard,2k6A2w7ufNs,0,10,train,0
trimming or shaving beard,2RfjZ-VZAyc,30,40,train,0
trimming or shaving beard,2Rokp3utELU,126,136,train,0
trimming or shaving beard,2VsIUUDi3og,16,26,train,0
trimming or shaving beard,2yyCTsCMs6A,248,258,train,0
trimming or shaving beard,33y2CWSYYOw,14,24,train,0
trimming or shaving beard,3hGbXPtrKjw,133,143,train,0
trimming or shaving beard,3Tb08JYOXEQ,58,68,train,0
trimming or shaving beard,45K__4YwYfM,24,34,train,0
trimming or shaving beard,4c0xAXx2hMQ,5,15,train,0
trimming or shaving beard,4mLQpZiASb0,11,21,train,0
trimming or shaving beard,4pOgYR9HFvI,357,367,train,0
trimming or shaving beard,4t90ANJ8cww,434,444,train,0
trimming or shaving beard,5-VJwVHuuG8,60,70,train,0
trimming or shaving beard,5041svV0bpc,100,110,train,0
trimming or shaving beard,58d00Qvk2tU,390,400,train,0
trimming or shaving beard,5E3wprdwOcc,170,180,train,0
trimming or shaving beard,5EUh23yfNVc,16,26,train,0
trimming or shaving beard,5Ml8-y9KznU,40,50,train,0
trimming or shaving beard,5MLiu_-1SMk,26,36,train,0
trimming or shaving beard,5ocjVB5Qd0U,197,207,train,1
trimming or shaving beard,5OO0WSMlcO8,227,237,train,0
trimming or shaving beard,5vGFsF_EuFQ,13,23,train,0
trimming or shaving beard,5zdO4JAviDY,268,278,train,0
trimming or shaving beard,60j1eG5SWs4,34,44,train,0
trimming or shaving beard,62OYJS1qFO8,106,116,train,0
trimming or shaving beard,6A1dK2_xMZg,325,335,train,0
trimming or shaving beard,6bf3AHAlo7E,29,39,train,0
trimming or shaving beard,6In3_R08z9w,28,38,train,0
trimming or shaving beard,6jT80bt8Mdo,495,505,train,0
trimming or shaving beard,6kxLRYV4ANU,236,246,train,0
trimming or shaving beard,6mSbZXm73dw,60,70,train,0
trimming or shaving beard,702dqyuUnJ0,367,377,train,0
trimming or shaving beard,7aTATsmGLQE,29,39,train,0
trimming or shaving beard,7Cses794dI8,207,217,train,0
trimming or shaving beard,7x7Oo80cROs,135,145,train,0
trimming or shaving beard,81RWBgao3jg,116,126,train,0
trimming or shaving beard,8dBuoKgoV1k,29,39,train,0
trimming or shaving beard,8eeoZfIDN2Y,46,56,train,0
trimming or shaving beard,8k9m9Eht5N4,82,92,train,0
trimming or shaving beard,8khtqq7hugs,428,438,train,0
trimming or shaving beard,8Mh5DJDF6Nw,31,41,train,0
trimming or shaving beard,8mQJFWkLdGo,75,85,train,0
trimming or shaving beard,8WfZup5rBMg,11,21,train,0
trimming or shaving beard,9If4esI-yRg,200,210,train,0
trimming or shaving beard,9LqF-Ifl5b4,250,260,train,0
trimming or shaving beard,9Or7SeA7gGg,206,216,train,0
trimming or shaving beard,9tBjQogKU78,660,670,train,0
trimming or shaving beard,9_piaO84h3E,607,617,train,0
trimming or shaving beard,a514DuRglhk,94,104,train,0
trimming or shaving beard,a6W0Wiks7Tc,80,90,train,0
trimming or shaving beard,AESyUDTPwAY,394,404,train,1
trimming or shaving beard,AfiVmAjfTNs,1,11,train,0
trimming or shaving beard,aIArdMHtbzM,25,35,train,0
trimming or shaving beard,Aih4wU6mmTQ,24,34,train,0
trimming or shaving beard,AJqQxhaN-0o,105,115,train,0
trimming or shaving beard,amUkok4ATls,11,21,train,0
trimming or shaving beard,aSCFB5elXPc,30,40,train,0
trimming or shaving beard,Av15gLtah3A,116,126,train,0
trimming or shaving beard,AvVzVUI6qOQ,188,198,train,0
trimming or shaving beard,ayUXD98QwTE,291,301,train,0
trimming or shaving beard,B6y5tk3cuWw,9,19,train,0
trimming or shaving beard,BB7slf3r1Xc,112,122,train,0
trimming or shaving beard,bC5kODfaLOo,142,152,train,0
trimming or shaving beard,BeASOLXBthg,330,340,train,1
trimming or shaving beard,bIII_U3i3fI,88,98,train,0
trimming or shaving beard,BL9UH7Q7CU4,47,57,train,0
trimming or shaving beard,bM6RncedzxY,421,431,train,0
trimming or shaving beard,BMGP1IkM-qo,178,188,train,0
trimming or shaving beard,bmvdqXtcY1k,28,38,train,0
trimming or shaving beard,BPeLoQF5AaQ,57,67,train,0
trimming or shaving beard,BpWvtKJD-_E,13,23,train,0
trimming or shaving beard,brxnkUS2coA,48,58,train,0
trimming or shaving beard,bu-Ejcph3B8,29,39,train,0
trimming or shaving beard,bVMxBXeYMr0,76,86,train,0
trimming or shaving beard,Byi4e6UxFIU,14,24,train,0
